Freitag;01.02.19;0
Samstag;14.08.21;3900
Sonntag;15.08.21;3800
Montag;16.08.21;3200
Dienstag;17.08.21;3500
Mittwoch;18.08.21;3600
Donnerstag;19.08.21;3600
Freitag;20.08.21;3900
Samstag;21.08.21;3700
Sonntag;22.08.21;3700
Montag;23.08.21;3500
Dienstag;24.08.21;3600
Mittwoch;25.08.21;3800
Donnerstag;26.08.21;3500
Freitag;27.08.21;3350
Samstag;28.08.21;3300
Sonntag;29.08.21;3200
Montag;30.08.21;3100
Dienstag;31.08.21;3200
Mittwoch;01.09.21;3100
Donnerstag;02.09.21;2900
Freitag;03.09.21;3200
Samstag;04.09.21;3300
Sonntag;05.09.21;2800
Montag;06.09.21;3000
Dienstag;07.09.21;2600
Mittwoch;08.09.21;2600
Donnerstag;09.09.21;2700
Freitag;10.09.21;2600
Samstag;11.09.21;3000
Sonntag;12.09.21;2600
Montag;13.09.21;2500
Dienstag;14.09.21;2200
Mittwoch;15.09.21;2100
Donnerstag;16.09.21;2200
Freitag;17.09.21;2400
Samstag;18.09.21;2300
Sonntag;19.09.21;1800
Montag;20.09.21;2000
Dienstag;21.09.21;2200
Mittwoch;22.09.21;2200
Donnerstag;23.09.21;2100
Freitag;24.09.21;2300
Samstag;25.09.21;2200
Sonntag;26.09.21;2100
Montag;27.09.21;2100
Dienstag;28.09.21;2200
Mittwoch;29.09.21;2000
Donnerstag;30.09.21;2000
Freitag;01.10.21;2100
Samstag;02.10.21;2300
Sonntag;03.10.21;2400
Montag;04.10.21;2300
Dienstag;05.10.21;2300
Mittwoch;06.10.21;2400
Donnerstag;07.10.21;2400
Freitag;08.10.21;2400
Samstag;09.10.21;2700
Sonntag;10.10.21;2900
Montag;11.10.21;2800
Dienstag;12.10.21;2800
Mittwoch;13.10.21;2800
Donnerstag;14.10.21;2800
Freitag;15.10.21;2800
Samstag;16.10.21;2800
Sonntag;17.10.21;2800
Montag;18.10.21;2800
Dienstag;19.10.21;2800
Mittwoch;20.10.21;2800
Donnerstag;21.10.21;2800
Freitag;22.10.21;2800
Samstag;23.10.21;2800
Sonntag;24.10.21;2400
Montag;25.10.21;2300
Dienstag;26.10.21;2200
Mittwoch;27.10.21;2200
Donnerstag;28.10.21;2200
Freitag;29.10.21;2300
Samstag;30.10.21;2300
Sonntag;31.10.21;1800
Montag;01.11.21;1600
Dienstag;02.11.21;1400
Mittwoch;03.11.21;1200
Donnerstag;04.11.21;1300
Freitag;05.11.21;1300
Samstag;06.11.21;1400
Sonntag;07.11.21;1100
Montag;08.11.21;800
Dienstag;09.11.21;700
Mittwoch;10.11.21;700
Donnerstag;11.11.21;800
Freitag;12.11.21;800
Samstag;13.11.21;850
Sonntag;14.11.21;750
Montag;15.11.21;600
Dienstag;16.11.21;550
Mittwoch;17.11.21;500
Donnerstag;18.11.21;500
Freitag;19.11.21;600
Samstag;20.11.21;650
Sonntag;21.11.21;600
Montag;22.11.21;500
Dienstag;23.11.21;450
Mittwoch;24.11.21;400
Donnerstag;25.11.21;400
Freitag;26.11.21;450
Samstag;27.11.21;500
Sonntag;28.11.21;400
Montag;29.11.21;400
Dienstag;30.11.21;350
Mittwoch;01.12.21;350
Donnerstag;02.12.21;350
Freitag;03.12.21;300
Samstag;04.12.21;300
Sonntag;05.12.21;300
Montag;06.12.21;300
Dienstag;07.12.21;300
Mittwoch;08.12.21;300
Donnerstag;09.12.21;350
Freitag;10.12.21;550
Samstag;11.12.21;500
Sonntag;12.12.21;500
Montag;13.12.21;250
Dienstag;14.12.21;200
Mittwoch;15.12.21;200
Donnerstag;16.12.21;200
Freitag;17.12.21;200
Samstag;18.12.21;250
Sonntag;19.12.21;250
Montag;20.12.21;250
Dienstag;21.12.21;250
Mittwoch;22.12.21;250
Donnerstag;23.12.21;300
Freitag;24.12.21;450
Samstag;25.12.21;550
Sonntag;26.12.21;500
Montag;27.12.21;1200
Dienstag;28.12.21;1600
Mittwoch;29.12.21;1950
Donnerstag;30.12.21;2200
Freitag;31.12.21;2100
Samstag;01.01.22;2100
Sonntag;02.01.22;2100
Montag;03.01.22;1600
Dienstag;04.01.22;1200
Mittwoch;05.01.22;900
Donnerstag;06.01.22;900
Freitag;07.01.22;500
Samstag;08.01.22;0
Sonntag;09.01.22;0
Montag;10.01.22;0
Dienstag;11.01.22;0
Mittwoch;12.01.22;0
Donnerstag;13.01.22;0
Freitag;14.01.22;0
Samstag;15.01.22;0
Sonntag;16.01.22;0
Montag;17.01.22;0
Dienstag;18.01.22;0
Mittwoch;19.01.22;0
Donnerstag;20.01.22;0
Freitag;21.01.22;0
Samstag;22.01.22;0
Sonntag;23.01.22;0
Montag;24.01.22;0
Dienstag;25.01.22;0
Mittwoch;26.01.22;0
Donnerstag;27.01.22;0
Freitag;28.01.22;0
Samstag;29.01.22;0
Sonntag;30.01.22;0
Montag;31.01.22;0
Dienstag;01.02.22;0
Mittwoch;02.02.22;0
Donnerstag;03.02.22;0
Freitag;04.02.22;0
Samstag;05.02.22;0
Sonntag;06.02.22;0
Montag;07.02.22;0
Dienstag;08.02.22;0
Mittwoch;09.02.22;0
Donnerstag;10.02.22;0
Freitag;11.02.22;0
Samstag;12.02.22;0
Sonntag;13.02.22;0
Montag;14.02.22;1300
Dienstag;15.02.22;1300
Mittwoch;16.02.22;1400
Donnerstag;17.02.22;1350
Freitag;18.02.22;1500
Samstag;19.02.22;1550
Sonntag;20.02.22;1450
Montag;21.02.22;1400
Dienstag;22.02.22;1400
Mittwoch;23.02.22;1400
Donnerstag;24.02.22;1450
Freitag;25.02.22;1500
Samstag;26.02.22;1500
Sonntag;27.02.22;1500
Montag;28.02.22;1450
Dienstag;01.03.22;1450
Mittwoch;02.03.22;1400
Donnerstag;03.03.22;1400
Freitag;04.03.22;1450
Samstag;05.03.22;1500
Sonntag;06.03.22;1500
Montag;07.03.22;1400
Dienstag;08.03.22;1400
Mittwoch;09.03.22;1400
Donnerstag;10.03.22;1400
Freitag;11.03.22;1500
Samstag;12.03.22;1500
Sonntag;13.03.22;1500
Montag;14.03.22;1400
Dienstag;15.03.22;1400
Mittwoch;16.03.22;1400
Donnerstag;17.03.22;1400
Freitag;18.03.22;1500
Samstag;19.03.22;1500
Sonntag;20.03.22;1500
Montag;21.03.22;1400
Dienstag;22.03.22;1400
Mittwoch;23.03.22;1400
Donnerstag;24.03.22;1400
Freitag;25.03.22;1450
Samstag;26.03.22;1500
Sonntag;27.03.22;1500
Montag;28.03.22;1500
Dienstag;29.03.22;1500
Mittwoch;30.03.22;1500
Donnerstag;31.03.22;1500
Freitag;01.04.22;1800
Samstag;02.04.22;2000
Sonntag;03.04.22;2000
Montag;04.04.22;2000
Dienstag;05.04.22;2000
Mittwoch;06.04.22;2000
Donnerstag;07.04.22;2000
Freitag;08.04.22;3000
Samstag;09.04.22;3200
Sonntag;10.04.22;3400
Montag;11.04.22;3300
Dienstag;12.04.22;3300
Mittwoch;13.04.22;3300
Donnerstag;14.04.22;3300
Freitag;15.04.22;3400
Samstag;16.04.22;3400
Sonntag;17.04.22;3400
Montag;18.04.22;3400
Dienstag;19.04.22;3400
Mittwoch;20.04.22;3400
Donnerstag;21.04.22;3400
Freitag;22.04.22;3000
Samstag;23.04.22;2700
Sonntag;24.04.22;2300
Montag;25.04.22;1700
Dienstag;26.04.22;1450
Mittwoch;27.04.22;1450
Donnerstag;28.04.22;1800
Freitag;29.04.22;2050
Samstag;30.04.22;2050
Sonntag;01.05.22;2000
Montag;02.05.22;1900
Dienstag;03.05.22;1650
Mittwoch;04.05.22;1600
Donnerstag;05.05.22;1700
Freitag;06.05.22;1800
Samstag;07.05.22;1800
Sonntag;08.05.22;1750
Montag;09.05.22;1600
Dienstag;10.05.22;1600
Mittwoch;11.05.22;1600
Donnerstag;12.05.22;1650
Freitag;13.05.22;1800
Samstag;14.05.22;1850
Sonntag;15.05.22;1800
Montag;16.05.22;1600
Dienstag;17.05.22;1600
Mittwoch;18.05.22;1800
Donnerstag;19.05.22;1950
Freitag;20.05.22;2900
Samstag;21.05.22;3200
Sonntag;22.05.22;3300
Montag;23.05.22;3300
Dienstag;24.05.22;3100
Mittwoch;25.05.22;2500
Donnerstag;26.05.22;2350
Freitag;27.05.22;2550
Samstag;28.05.22;2700
Sonntag;29.05.22;2650
Montag;30.05.22;1850
Dienstag;31.05.22;1850
Mittwoch;01.06.22;1900
Donnerstag;02.06.22;1900
Freitag;03.06.22;3100
Samstag;04.06.22;3400
Sonntag;05.06.22;3400
Montag;06.06.22;3400
Dienstag;07.06.22;3300
Mittwoch;08.06.22;3300
Donnerstag;09.06.22;3200
Freitag;10.06.22;3000
Samstag;11.06.22;3000
Sonntag;12.06.22;3000
Montag;13.06.22;3000
Dienstag;14.06.22;3000
Mittwoch;15.06.22;3000
Donnerstag;16.06.22;3000
Freitag;17.06.22;3000
Samstag;18.06.22;3000
Sonntag;19.06.22;2500
Montag;20.06.22;2500
Dienstag;21.06.22;2500
Mittwoch;22.06.22;2500
Donnerstag;23.06.22;2500
Freitag;24.06.22;2500
Samstag;25.06.22;2500
Sonntag;26.06.22;2500
Montag;27.06.22;2400
Dienstag;28.06.22;2000
Mittwoch;29.06.22;2300
Donnerstag;30.06.22;2300
Freitag;01.07.22;2400
Samstag;02.07.22;2600
Sonntag;03.07.22;2600
Montag;04.07.22;2500
Dienstag;05.07.22;2500
Mittwoch;06.07.22;2700
Donnerstag;07.07.22;2600
Freitag;08.07.22;2700
Samstag;09.07.22;2700
Sonntag;10.07.22;2700
Montag;11.07.22;2500
Dienstag;12.07.22;2650
Mittwoch;13.07.22;2600
Donnerstag;14.07.22;2900
Freitag;15.07.22;3200
Samstag;16.07.22;3700
Sonntag;17.07.22;3500
Montag;18.07.22;3400
Dienstag;19.07.22;3300
Mittwoch;20.07.22;3500
Donnerstag;21.07.22;3500
Freitag;22.07.22;3700
Samstag;23.07.22;3600
Sonntag;24.07.22;3700
Montag;25.07.22;3600
Dienstag;26.07.22;3600
Mittwoch;27.07.22;3500
Donnerstag;28.07.22;3800
Freitag;29.07.22;3700
Samstag;30.07.22;3900
Sonntag;31.07.22;3800
Montag;01.08.22;3400
Dienstag;02.08.22;3700
Mittwoch;03.08.22;3700
Donnerstag;04.08.22;3500
Freitag;05.08.22;3900
Samstag;06.08.22;4000
Sonntag;07.08.22;3800
Montag;08.08.22;3400
Dienstag;09.08.22;3300
Mittwoch;10.08.22;3400
Donnerstag;11.08.22;3600
Freitag;12.08.22;3700
Samstag;13.08.22;3600
Sonntag;14.08.22;3600
Montag;15.08.22;3400
Dienstag;16.08.22;3250
Mittwoch;17.08.22;3400
Donnerstag;18.08.22;3500
Freitag;19.08.22;3900
Samstag;20.08.22;3900
Sonntag;21.08.22;3800
Montag;22.08.22;3200
Dienstag;23.08.22;3500
Mittwoch;24.08.22;3600
Donnerstag;25.08.22;3600
Freitag;26.08.22;3900
Samstag;27.08.22;3700
Sonntag;28.08.22;3700
Montag;29.08.22;3500
Dienstag;30.08.22;3600
Mittwoch;31.08.22;3800
Donnerstag;01.09.22;3500
Freitag;02.09.22;3350
Samstag;03.09.22;3300
Sonntag;04.09.22;3200
Montag;05.09.22;3100
Dienstag;06.09.22;3200
Mittwoch;07.09.22;3100
Donnerstag;08.09.22;2900
Freitag;09.09.22;3200
Samstag;10.09.22;3000
Sonntag;11.09.22;2600
Montag;12.09.22;2500
Dienstag;13.09.22;2200
Mittwoch;14.09.22;2100
Donnerstag;15.09.22;2200
Freitag;16.09.22;2400
Samstag;17.09.22;2300
Sonntag;18.09.22;1800
Montag;19.09.22;2000
Dienstag;20.09.22;2200
Mittwoch;21.09.22;2200
Donnerstag;22.09.22;2100
Freitag;23.09.22;2300
Samstag;24.09.22;2200
Sonntag;25.09.22;2100
Montag;26.09.22;2100
Dienstag;27.09.22;2200
Mittwoch;28.09.22;2000
Donnerstag;29.09.22;2000
Freitag;30.09.22;2700
Samstag;01.10.22;2700
Sonntag;02.10.22;2900
Montag;03.10.22;2700
Dienstag;04.10.22;2700
Mittwoch;05.10.22;2400
Donnerstag;06.10.22;2400
Freitag;07.10.22;2400
Samstag;08.10.22;2700
Sonntag;09.10.22;2300
Montag;10.10.22;2100
Dienstag;11.10.22;2100
Mittwoch;12.10.22;2000
Donnerstag;13.10.22;2100
Freitag;14.10.22;2000
Samstag;15.10.22;2400
Sonntag;16.10.22;2100
Montag;17.10.22;2000
Dienstag;18.10.22;2400
Mittwoch;19.10.22;2200
Donnerstag;20.10.22;2100
Freitag;21.10.22;2100
Samstag;22.10.22;1800
Sonntag;23.10.22;2400
Montag;24.10.22;2300
Dienstag;25.10.22;2200
Mittwoch;26.10.22;2200
Donnerstag;27.10.22;2200
Freitag;28.10.22;2300
Samstag;29.10.22;2300
Sonntag;30.10.22;1800
Montag;31.10.22;1600
Dienstag;01.11.22;1400
Mittwoch;02.11.22;1200
Donnerstag;03.11.22;1300
Freitag;04.11.22;1300
Samstag;05.11.22;1400
Sonntag;06.11.22;1100
Montag;07.11.22;800
Dienstag;08.11.22;700
Mittwoch;09.11.22;700
Donnerstag;10.11.22;800
Freitag;11.11.22;800
Samstag;12.11.22;850
Sonntag;13.11.22;750
Montag;14.11.22;600
Dienstag;15.11.22;550
Mittwoch;16.11.22;500
Donnerstag;17.11.22;500
Freitag;18.11.22;600
Samstag;19.11.22;650
Sonntag;20.11.22;600
Montag;21.11.22;500
Dienstag;22.11.22;450
Mittwoch;23.11.22;400
Donnerstag;24.11.22;400
Freitag;25.11.22;450
Samstag;26.11.22;500
Sonntag;27.11.22;400
Montag;28.11.22;400
Dienstag;29.11.22;350
Mittwoch;30.11.22;350
Donnerstag;01.12.22;350
Freitag;02.12.22;300
Samstag;03.12.22;300
Sonntag;04.12.22;300
Montag;05.12.22;300
Dienstag;06.12.22;300
Mittwoch;07.12.22;300
Donnerstag;08.12.22;350
Freitag;09.12.22;550
Samstag;10.12.22;500
Sonntag;11.12.22;500
Montag;12.12.22;250
Dienstag;13.12.22;200
Mittwoch;14.12.22;200
Donnerstag;15.12.22;200
Freitag;16.12.22;200
Samstag;17.12.22;250
Sonntag;18.12.22;250
Montag;19.12.22;250
Dienstag;20.12.22;250
Mittwoch;21.12.22;250
Donnerstag;22.12.22;300
Freitag;23.12.22;450
Samstag;24.12.22;550
Sonntag;25.12.22;500
Montag;26.12.22;500
Dienstag;27.12.22;1200
Mittwoch;28.12.22;1600
Donnerstag;29.12.22;1950
Freitag;30.12.22;2200
Samstag;31.12.22;2100
Sonntag;01.01.23;2100
Montag;02.01.23;2100
Dienstag;03.01.23;1600
Mittwoch;04.01.23;1200
Donnerstag;05.01.23;900
Freitag;06.01.23;1200
Samstag;07.01.23;500
Sonntag;08.01.23;500
Montag;09.01.23;0
Dienstag;10.01.23;0
Mittwoch;11.01.23;0
Donnerstag;12.01.23;0
Freitag;13.01.23;0
Samstag;14.01.23;0
Sonntag;15.01.23;0
Montag;16.01.23;0
Dienstag;17.01.23;0
Mittwoch;18.01.23;0
Donnerstag;19.01.23;0
Freitag;20.01.23;0
Samstag;21.01.23;0
Sonntag;22.01.23;0
Montag;23.01.23;0
Dienstag;24.01.23;0
Mittwoch;25.01.23;0
Donnerstag;26.01.23;0
Freitag;27.01.23;0
Samstag;28.01.23;0
Sonntag;29.01.23;0
Montag;30.01.23;0
Dienstag;31.01.23;0
Mittwoch;01.02.23;0
Donnerstag;02.02.23;0
Freitag;03.02.23;0
Samstag;04.02.23;0
Sonntag;05.02.23;0
Montag;06.02.23;300
Dienstag;07.02.23;300
Mittwoch;08.02.23;300
Donnerstag;09.02.23;300
Freitag;10.02.23;350
Samstag;11.02.23;400
Sonntag;12.02.23;350
Montag;13.02.23;300
Dienstag;14.02.23;350
Mittwoch;15.02.23;350
Donnerstag;16.02.23;400
Freitag;17.02.23;1300
Samstag;18.02.23;1450
Sonntag;19.02.23;1450
Montag;20.02.23;1450
Dienstag;21.02.23;1450
Mittwoch;22.02.23;1450
Donnerstag;23.02.23;1450
Freitag;24.02.23;1450
Samstag;25.02.23;1450
Sonntag;26.02.23;1300
Montag;27.02.23;450
Dienstag;28.02.23;450
Mittwoch;01.03.23;450
Donnerstag;02.03.23;450
Freitag;03.03.23;450
Samstag;04.03.23;550
Sonntag;05.03.23;550
Montag;06.03.23;500
Dienstag;07.03.23;500
Mittwoch;08.03.23;500
Donnerstag;09.03.23;500
Freitag;10.03.23;550
Samstag;11.03.23;550
Sonntag;12.03.23;550
Montag;13.03.23;550
Dienstag;14.03.23;550
Mittwoch;15.03.23;550
Donnerstag;16.03.23;550
Freitag;17.03.23;550
Samstag;18.03.23;550
Sonntag;19.03.23;550
Montag;20.03.23;350
Dienstag;21.03.23;350
Mittwoch;22.03.23;350
Donnerstag;23.03.23;350
Freitag;24.03.23;1000
Samstag;25.03.23;1200
Sonntag;26.03.23;1300
Montag;27.03.23;1300
Dienstag;28.03.23;1450
Mittwoch;29.03.23;1450
Donnerstag;30.03.23;1450
Freitag;31.03.23;2500
Samstag;01.04.23;3000
Sonntag;02.04.23;3200
Montag;03.04.23;3100
Dienstag;04.04.23;3100
Mittwoch;05.04.23;3100
Donnerstag;06.04.23;3100
Freitag;07.04.23;3200
Samstag;08.04.23;3200
Sonntag;09.04.23;3200
Montag;10.04.23;3200
Dienstag;11.04.23;3200
Mittwoch;12.04.23;3200
Donnerstag;13.04.23;3100
Freitag;14.04.23;3000
Samstag;15.04.23;3000
Sonntag;16.04.23;2500
Montag;17.04.23;1450
Dienstag;18.04.23;1450
Mittwoch;19.04.23;1450
Donnerstag;20.04.23;1450
Freitag;21.04.23;1450
Samstag;22.04.23;1450
Sonntag;23.04.23;1500
Montag;24.04.23;1700
Dienstag;25.04.23;1450
Mittwoch;26.04.23;1450
Donnerstag;27.04.23;1800
Freitag;28.04.23;2050
Samstag;29.04.23;2050
Sonntag;30.04.23;2000
Montag;01.05.23;1900
Dienstag;02.05.23;1650
Mittwoch;03.05.23;1600
Donnerstag;04.05.23;1700
Freitag;05.05.23;1800
Samstag;06.05.23;1800
Sonntag;07.05.23;1750
Montag;08.05.23;1600
Dienstag;09.05.23;1600
Mittwoch;10.05.23;1600
Donnerstag;11.05.23;1650
Freitag;12.05.23;2200
Samstag;13.05.23;2200
Sonntag;14.05.23;2000
Montag;15.05.23;1900
Dienstag;16.05.23;1950
Mittwoch;17.05.23;2400
Donnerstag;18.05.23;3100
Freitag;19.05.23;3100
Samstag;20.05.23;3500
Sonntag;21.05.23;3050
Montag;22.05.23;1850
Dienstag;23.05.23;1850
Mittwoch;24.05.23;1900
Donnerstag;25.05.23;1900
Freitag;26.05.23;2800
Samstag;27.05.23;3300
Sonntag;28.05.23;3400
Montag;29.05.23;3500
Dienstag;30.05.23;3100
Mittwoch;31.05.23;2500
Donnerstag;01.06.23;2350
Freitag;02.06.23;2550
Samstag;03.06.23;2700
Sonntag;04.06.23;2650
Montag;05.06.23;2600
Dienstag;06.06.23;2500
Mittwoch;07.06.23;2900
Donnerstag;08.06.23;2850
Freitag;09.06.23;2700
Samstag;10.06.23;2900
Sonntag;11.06.23;2500
Montag;12.06.23;2400
Dienstag;13.06.23;2400
Mittwoch;14.06.23;2400
Donnerstag;15.06.23;2400
Freitag;16.06.23;2500
Samstag;17.06.23;2500
Sonntag;18.06.23;1800
Montag;19.06.23;2200
Dienstag;20.06.23;2000
Mittwoch;21.06.23;2050
Donnerstag;22.06.23;2300
Freitag;23.06.23;2400
Samstag;24.06.23;2600
Sonntag;25.06.23;2600
Montag;26.06.23;2500
Dienstag;27.06.23;2500
Mittwoch;28.06.23;2700
Donnerstag;29.06.23;2600
Freitag;30.06.23;2700
Samstag;01.07.23;2700
Sonntag;02.07.23;2700
Montag;03.07.23;2500
Dienstag;04.07.23;2650
Mittwoch;05.07.23;2600
Donnerstag;06.07.23;2900
Freitag;07.07.23;3200
Samstag;08.07.23;3700
Sonntag;09.07.23;3500
Montag;10.07.23;3400
Dienstag;11.07.23;3300
Mittwoch;12.07.23;3500
Donnerstag;13.07.23;3500
Freitag;14.07.23;3700
Samstag;15.07.23;3600
Sonntag;16.07.23;3700
Montag;17.07.23;3600
Dienstag;18.07.23;3600
Mittwoch;19.07.23;3500
Donnerstag;20.07.23;4100
Freitag;21.07.23;3700
Samstag;22.07.23;4100
Sonntag;23.07.23;3800
Montag;24.07.23;3400
Dienstag;25.07.23;3700
Mittwoch;26.07.23;3700
Donnerstag;27.07.23;3500
Freitag;28.07.23;4100
Samstag;29.07.23;4200
Sonntag;30.07.23;3800
Montag;31.07.23;3400
Dienstag;01.08.23;3300
Mittwoch;02.08.23;3400
Donnerstag;03.08.23;3600
Freitag;04.08.23;3700
Samstag;05.08.23;3600
Sonntag;06.08.23;3600
Montag;07.08.23;3400
Dienstag;08.08.23;3250
Mittwoch;09.08.23;3400
Donnerstag;10.08.23;3500
Freitag;11.08.23;3900
Samstag;12.08.23;3900
Sonntag;13.08.23;3800
Montag;14.08.23;3200
Dienstag;15.08.23;3500
Mittwoch;16.08.23;3600
Donnerstag;17.08.23;3600
Freitag;18.08.23;3900
Samstag;19.08.23;3700
Sonntag;20.08.23;3700
Montag;21.08.23;3500
Dienstag;22.08.23;3600
Mittwoch;23.08.23;3800
Donnerstag;24.08.23;3500
Freitag;25.08.23;3350
Samstag;26.08.23;3300
Sonntag;27.08.23;3200
Montag;28.08.23;3100
Dienstag;29.08.23;3200
Mittwoch;30.08.23;3100
Donnerstag;31.08.23;2900
Freitag;01.09.23;3200
Samstag;02.09.23;3300
Sonntag;03.09.23;2800
Montag;04.09.23;3000
Dienstag;05.09.23;2600
Mittwoch;06.09.23;2600
Donnerstag;07.09.23;2700
Freitag;08.09.23;2600
Samstag;09.09.23;3000
Sonntag;10.09.23;2600
Montag;11.09.23;2500
Dienstag;12.09.23;2200
Mittwoch;13.09.23;2100
Donnerstag;14.09.23;2200
Freitag;15.09.23;2400
Samstag;16.09.23;2300
Sonntag;17.09.23;1800
Montag;18.09.23;2000
Dienstag;19.09.23;2200
Mittwoch;20.09.23;2200
Donnerstag;21.09.23;2100
Freitag;22.09.23;2300
Samstag;23.09.23;2200
Sonntag;24.09.23;2100
Montag;25.09.23;2100
Dienstag;26.09.23;2200
Mittwoch;27.09.23;2000
Donnerstag;28.09.23;2000
Freitag;29.09.23;2100
Samstag;30.09.23;2700
Sonntag;01.10.23;2900
Montag;02.10.23;2700
Dienstag;03.10.23;2700
Mittwoch;04.10.23;2400
Donnerstag;05.10.23;2400
Freitag;06.10.23;2400
Samstag;07.10.23;2700
Sonntag;08.10.23;2300
Montag;09.10.23;2100
Dienstag;10.10.23;2100
Mittwoch;11.10.23;2000
Donnerstag;12.10.23;2100
Freitag;13.10.23;2000
Samstag;14.10.23;2400
Sonntag;15.10.23;2100
Montag;16.10.23;2000
Dienstag;17.10.23;2400
Mittwoch;18.10.23;2200
Donnerstag;19.10.23;2100
Freitag;20.10.23;2100
Samstag;21.10.23;1800
Sonntag;22.10.23;2400
Montag;23.10.23;2300
Dienstag;24.10.23;2200
Mittwoch;25.10.23;2200
Donnerstag;26.10.23;2200
Freitag;27.10.23;2300
Samstag;28.10.23;2300
Sonntag;29.10.23;1800
Montag;30.10.23;1600
Dienstag;31.10.23;1400
Mittwoch;01.11.23;1200
Donnerstag;02.11.23;1300
Freitag;03.11.23;1300
Samstag;04.11.23;1400
Sonntag;05.11.23;1100
Montag;06.11.23;800
Dienstag;07.11.23;700
Mittwoch;08.11.23;700
Donnerstag;09.11.23;800
Freitag;10.11.23;800
Samstag;11.11.23;850
Sonntag;12.11.23;750
Montag;13.11.23;600
Dienstag;14.11.23;550
Mittwoch;15.11.23;500
Donnerstag;16.11.23;500
Freitag;17.11.23;600
Samstag;18.11.23;650
Sonntag;19.11.23;600
Montag;20.11.23;500
Dienstag;21.11.23;450
Mittwoch;22.11.23;400
Donnerstag;23.11.23;400
Freitag;24.11.23;450
Samstag;25.11.23;500
Sonntag;26.11.23;400
Montag;27.11.23;400
Dienstag;28.11.23;350
Mittwoch;29.11.23;350
Donnerstag;30.11.23;350
Freitag;01.12.23;300
Samstag;02.12.23;300
Sonntag;03.12.23;300
Montag;04.12.23;300
Dienstag;05.12.23;300
Mittwoch;06.12.23;300
Donnerstag;07.12.23;350
Freitag;08.12.23;550
Samstag;09.12.23;500
Sonntag;10.12.23;500
Montag;11.12.23;250
Dienstag;12.12.23;200
Mittwoch;13.12.23;200
Donnerstag;14.12.23;200
Freitag;15.12.23;200
Samstag;16.12.23;250
Sonntag;17.12.23;250
Montag;18.12.23;250
Dienstag;19.12.23;250
Mittwoch;20.12.23;250
Donnerstag;21.12.23;300
Freitag;22.12.23;450
Samstag;23.12.23;550
Sonntag;24.12.23;500
Montag;25.12.23;500
Dienstag;26.12.23;550
Mittwoch;27.12.23;1200
Donnerstag;28.12.23;1600
Freitag;29.12.23;1950
Samstag;30.12.23;2200
Sonntag;31.12.23;2100
Montag;01.01.24;2100
Dienstag;02.01.24;2100
Mittwoch;03.01.24;1600
Donnerstag;04.01.24;1200
Freitag;05.01.24;900
Samstag;06.01.24;1200
Sonntag;07.01.24;500
Montag;08.01.24;0
Dienstag;09.01.24;0
Mittwoch;10.01.24;0
Donnerstag;11.01.24;0
Freitag;12.01.24;0
Samstag;13.01.24;0
Sonntag;14.01.24;0
Montag;15.01.24;0
Dienstag;16.01.24;0
Mittwoch;17.01.24;0
Donnerstag;18.01.24;0
Freitag;19.01.24;0
Samstag;20.01.24;0
Sonntag;21.01.24;0
Montag;22.01.24;0
Dienstag;23.01.24;0
Mittwoch;24.01.24;0
Donnerstag;25.01.24;0
Freitag;26.01.24;0
Samstag;27.01.24;0
Sonntag;28.01.24;0
Montag;29.01.24;0
Dienstag;30.01.24;0
Mittwoch;31.01.24;0