date,10,20,16,24,39,80,131,84,138,35,21,83,13,38,85,22,82,86,112,11,31,111,27,28,32,23,134,12,107,29,57,132,135,101,100,141,97,56,60,130,139,136,34,52,53,126,98,19,18,62,105,99,81,58,109,55,145,133,104,51,95,54,103,116,is_open,holidays,gaestezahlen,arrival,departure,temperature,precipitation,cloud_cover,wind_speed,wind_direction
2019-02-25,615.0,182.0,222.0,170.0,83.0,128.0,187.0,102.0,185.0,141.0,117.0,95.0,89.0,68.0,6.0,94.0,67.0,117.0,55.0,44.0,27.0,0.0,25.0,30.0,0.0,56.0,25.0,42.0,49.0,25.0,49.0,3.0,1.0,45.0,32.0,12.0,9.0,0.0,0.0,49.0,0.0,16.0,9.0,13.0,26.0,0.0,7.0,95.0,102.0,21.0,25.0,1.0,13.0,14.0,0.0,7.0,15.0,14.0,17.0,0.0,0.0,23.0,0.0,0.0,51.0,216.0,92400.0,11.0,11.0,46889.77,1.18,10243.0,862.25,35334.0
2019-03-04,877.0,246.0,296.0,221.0,165.0,183.0,234.0,154.0,175.0,189.0,150.0,114.0,130.0,96.0,6.0,139.0,54.0,127.0,65.0,64.0,34.0,0.0,19.0,29.0,37.0,53.0,77.0,39.0,89.0,27.0,35.0,0.0,0.0,41.0,33.0,16.0,21.0,0.0,0.0,38.0,0.0,30.0,8.0,17.0,21.0,0.0,30.0,145.0,125.0,19.0,21.0,15.0,12.0,10.0,0.0,6.0,15.0,20.0,30.0,1.0,0.0,22.0,0.0,0.0,48.0,408.0,154800.0,16.0,14.0,47039.76,20.4,10664.0,1018.67,40543.0
2019-03-11,810.0,213.0,164.0,135.0,72.0,108.0,207.0,92.0,126.0,189.0,119.0,62.0,133.0,66.0,0.0,71.0,64.0,116.0,68.0,73.0,18.0,0.0,27.0,25.0,9.0,68.0,95.0,40.0,74.0,24.0,28.0,0.0,7.0,44.0,45.0,7.0,18.0,0.0,0.0,37.0,0.0,0.0,10.0,23.0,24.0,0.0,19.0,118.0,125.0,28.0,0.0,14.0,14.0,6.0,0.0,4.0,33.0,21.0,20.0,0.0,0.0,11.0,0.0,0.0,52.0,192.0,184800.0,17.0,14.0,46965.52,35.83,13840.0,1504.76,40903.0
2019-03-18,684.0,204.0,171.0,136.0,82.0,147.0,182.0,96.0,155.0,157.0,189.0,86.0,88.0,95.0,0.0,88.0,62.0,116.0,45.0,64.0,26.0,0.0,26.0,22.0,20.0,57.0,37.0,45.0,39.0,25.0,33.0,51.0,11.0,22.0,40.0,7.0,5.0,0.0,0.0,24.0,0.0,14.0,15.0,26.0,24.0,0.0,7.0,138.0,130.0,28.0,0.0,7.0,12.0,11.0,0.0,3.0,16.0,0.0,9.0,1.0,0.0,26.0,0.0,0.0,45.0,96.0,121200.0,14.0,14.0,47014.7,44.15,12630.0,1834.75,42120.0
2019-03-25,803.0,236.0,309.0,101.0,119.0,174.0,207.0,92.0,182.0,177.0,162.0,75.0,116.0,81.0,32.0,150.0,75.0,99.0,40.0,81.0,29.0,0.0,32.0,22.0,27.0,84.0,57.0,55.0,6.0,37.0,41.0,70.0,0.0,69.0,30.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,14.0,14.0,15.0,0.0,0.0,151.0,147.0,28.0,12.0,0.0,8.0,7.0,0.0,7.0,0.0,15.0,0.0,1.0,0.0,8.0,0.0,0.0,51.0,0.0,135600.0,14.0,13.0,47156.0,4.52,11492.0,934.02,44168.0
2019-04-01,992.0,279.0,450.0,134.0,129.0,260.0,291.0,108.0,104.0,270.0,229.0,111.0,163.0,89.0,0.0,190.0,75.0,149.0,33.0,87.0,38.0,0.0,32.0,31.0,45.0,87.0,37.0,80.0,52.0,53.0,49.0,8.0,49.0,45.0,18.0,16.0,11.0,0.0,0.0,10.0,0.0,14.0,10.0,20.0,33.0,0.0,17.0,209.0,174.0,28.0,45.0,4.0,8.0,24.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,13.0,0.0,0.0,50.0,0.0,157200.0,18.0,17.0,46945.73,0.94,9535.0,838.05,37813.0
2019-04-08,999.0,368.0,280.0,263.0,149.0,228.0,248.0,105.0,111.0,263.0,226.0,95.0,149.0,118.0,0.0,135.0,76.0,147.0,40.0,66.0,35.0,24.0,38.0,34.0,35.0,66.0,155.0,52.0,48.0,35.0,43.0,1.0,0.0,0.0,48.0,10.0,33.0,0.0,0.0,10.0,0.0,16.0,16.0,25.0,21.0,0.0,19.0,173.0,161.0,23.0,29.0,15.0,7.0,14.0,0.0,8.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,216.0,182400.0,17.0,17.0,47383.37,23.78,9560.0,785.44,25973.0
2019-04-15,1086.0,426.0,424.0,367.0,226.0,331.0,255.0,143.0,168.0,273.0,213.0,75.0,183.0,146.0,59.0,115.0,81.0,130.0,110.0,107.0,29.0,50.0,40.0,30.0,29.0,66.0,64.0,71.0,54.0,33.0,39.0,14.0,0.0,26.0,11.0,15.0,14.0,11.0,0.0,27.0,0.0,51.0,20.0,26.0,19.0,0.0,24.0,198.0,203.0,43.0,7.0,15.0,10.0,18.0,0.0,9.0,30.0,18.0,13.0,2.0,0.0,0.0,0.0,0.0,54.0,720.0,350400.0,21.0,23.0,46809.41,2.5100000000000002,6460.0,1190.84,11588.0
2019-04-22,1608.0,674.0,604.0,614.0,442.0,468.0,413.0,360.0,345.0,331.0,412.0,201.0,257.0,344.0,63.0,207.0,180.0,238.0,141.0,191.0,72.0,160.0,82.0,86.0,86.0,129.0,88.0,49.0,68.0,48.0,51.0,153.0,11.0,47.0,85.0,21.0,27.0,22.0,0.0,20.0,0.0,60.0,18.0,33.0,29.0,0.0,27.0,249.0,192.0,40.0,2.0,26.0,20.0,13.0,0.0,7.0,48.0,32.0,0.0,7.0,0.0,0.0,0.0,0.0,63.0,2280.0,453600.0,22.0,22.0,47792.7,0.0,1871.0,1152.66,14458.0
2019-04-29,1354.0,424.0,333.0,341.0,331.0,312.0,357.0,165.0,361.0,349.0,242.0,131.0,180.0,153.0,97.0,150.0,138.0,195.0,164.0,138.0,79.0,137.0,67.0,78.0,44.0,96.0,118.0,53.0,45.0,44.0,46.0,158.0,3.0,13.0,59.0,21.0,25.0,29.0,0.0,40.0,0.0,63.0,17.0,19.0,19.0,0.0,21.0,188.0,192.0,32.0,0.0,19.0,15.0,8.0,0.0,8.0,46.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,63.0,1416.0,391200.0,22.0,20.0,47959.72,12.57,11261.0,958.46,33908.0
2019-05-06,893.0,303.0,238.0,264.0,267.0,200.0,413.0,225.0,299.0,252.0,220.0,106.0,110.0,152.0,102.0,107.0,110.0,165.0,81.0,64.0,36.0,61.0,68.0,61.0,32.0,69.0,95.0,51.0,49.0,51.0,57.0,94.0,0.0,32.0,41.0,21.0,34.0,32.0,0.0,55.0,0.0,46.0,36.0,26.0,20.0,0.0,23.0,137.0,173.0,27.0,0.0,27.0,8.0,12.0,0.0,2.0,32.0,49.0,18.0,10.0,0.0,0.0,0.0,0.0,63.0,48.0,405600.0,21.0,21.0,47259.67,6.19,10960.0,1216.07,51503.0
2019-05-13,707.0,234.0,244.0,187.0,194.0,132.0,246.0,175.0,228.0,210.0,173.0,104.0,82.0,99.0,103.0,60.0,82.0,154.0,57.0,100.0,32.0,64.0,41.0,43.0,38.0,65.0,74.0,42.0,32.0,30.0,50.0,81.0,30.0,14.0,37.0,19.0,13.0,19.0,0.0,10.0,0.0,29.0,19.0,21.0,18.0,0.0,18.0,138.0,111.0,28.0,21.0,6.0,14.0,10.0,0.0,6.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,63.0,24.0,285600.0,19.0,18.0,47468.14,7.98,8291.0,909.18,40308.0
2019-05-20,861.0,341.0,244.0,219.0,211.0,214.0,334.0,187.0,221.0,171.0,193.0,80.0,100.0,61.0,82.0,108.0,80.0,141.0,84.0,86.0,37.0,76.0,35.0,34.0,38.0,61.0,70.0,53.0,23.0,32.0,53.0,67.0,30.0,46.0,39.0,33.0,14.0,30.0,0.0,38.0,0.0,28.0,22.0,29.0,26.0,0.0,11.0,99.0,148.0,22.0,13.0,18.0,10.0,9.0,0.0,5.0,26.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,63.0,96.0,285600.0,21.0,21.0,47945.52,3.65,10798.0,900.72,12307.0
2019-05-27,981.0,317.0,216.0,210.0,156.0,165.0,386.0,159.0,327.0,218.0,190.0,71.0,134.0,69.0,83.0,113.0,93.0,155.0,87.0,88.0,44.0,74.0,35.0,31.0,33.0,73.0,111.0,62.0,14.0,27.0,58.0,122.0,46.0,92.0,31.0,35.0,24.0,30.0,0.0,42.0,0.0,47.0,29.0,39.0,23.0,0.0,13.0,133.0,144.0,25.0,5.0,8.0,21.0,9.0,0.0,8.0,35.0,32.0,0.0,4.0,0.0,0.0,0.0,0.0,63.0,0.0,433200.0,18.0,20.0,48033.56,12.81,12101.0,1095.27,46259.0
2019-06-03,1195.0,233.0,279.0,307.0,166.0,359.0,268.0,221.0,284.0,259.0,229.0,114.0,76.0,84.0,105.0,115.0,95.0,184.0,115.0,124.0,60.0,99.0,62.0,63.0,66.0,59.0,59.0,69.0,0.0,32.0,49.0,90.0,0.0,46.0,0.0,23.0,14.0,34.0,0.0,33.0,0.0,47.0,30.0,27.0,23.0,0.0,15.0,170.0,164.0,28.0,0.0,17.0,9.0,10.0,0.0,5.0,4.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,54.0,288.0,424800.0,26.0,25.0,48485.82,7.15,11812.0,877.19,39129.0
2019-06-10,1013.0,362.0,374.0,251.0,232.0,325.0,394.0,194.0,338.0,263.0,254.0,102.0,134.0,120.0,112.0,130.0,114.0,184.0,155.0,103.0,69.0,114.0,61.0,73.0,47.0,68.0,83.0,57.0,0.0,48.0,56.0,99.0,31.0,33.0,0.0,50.0,14.0,24.0,0.0,21.0,0.0,39.0,25.0,30.0,25.0,0.0,15.0,147.0,146.0,23.0,0.0,24.0,16.0,6.0,0.0,9.0,0.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,63.0,168.0,454800.0,25.0,25.0,48656.32,8.9,11884.0,1062.6,24491.0
2019-06-17,1406.0,427.0,521.0,446.0,310.0,433.0,457.0,267.0,382.0,352.0,296.0,139.0,139.0,214.0,136.0,126.0,165.0,204.0,165.0,147.0,59.0,106.0,69.0,62.0,51.0,84.0,128.0,100.0,43.0,39.0,56.0,122.0,24.0,69.0,0.0,19.0,15.0,34.0,0.0,31.0,0.0,36.0,37.0,36.0,35.0,0.0,26.0,189.0,219.0,46.0,0.0,20.0,19.0,13.0,0.0,16.0,3.0,32.0,0.0,6.0,0.0,0.0,0.0,0.0,63.0,384.0,523200.0,22.0,19.0,48677.9,36.78,8895.0,752.93,26138.0
2019-06-24,1632.0,337.0,440.0,417.0,452.0,377.0,348.0,227.0,304.0,374.0,235.0,172.0,146.0,187.0,129.0,149.0,162.0,220.0,198.0,88.0,75.0,166.0,77.0,53.0,65.0,53.0,89.0,61.0,63.0,45.0,62.0,123.0,46.0,39.0,0.0,33.0,25.0,45.0,0.0,19.0,0.0,33.0,30.0,36.0,30.0,18.0,24.0,249.0,275.0,33.0,0.0,32.0,18.0,13.0,0.0,11.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,432.0,480000.0,21.0,22.0,49002.44,6.51,10077.0,783.75,28868.0
2019-07-01,1040.0,277.0,267.0,270.0,346.0,239.0,307.0,174.0,271.0,253.0,187.0,132.0,103.0,159.0,118.0,98.0,97.0,155.0,137.0,90.0,51.0,94.0,46.0,54.0,54.0,65.0,92.0,58.0,42.0,30.0,49.0,117.0,31.0,50.0,0.0,16.0,28.0,34.0,0.0,4.0,0.0,14.0,29.0,23.0,23.0,13.0,23.0,112.0,138.0,20.0,0.0,17.0,16.0,14.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,576.0,420000.0,22.0,21.0,48941.19,0.7,8581.0,990.56,38181.0
2019-07-08,1684.0,501.0,473.0,405.0,483.0,457.0,384.0,271.0,315.0,294.0,256.0,166.0,161.0,215.0,137.0,164.0,130.0,158.0,195.0,121.0,106.0,179.0,119.0,100.0,99.0,106.0,133.0,94.0,66.0,40.0,65.0,144.0,15.0,75.0,25.0,21.0,25.0,38.0,0.0,79.0,1.0,30.0,34.0,36.0,32.0,30.0,16.0,202.0,189.0,33.0,3.0,26.0,17.0,16.0,0.0,11.0,1.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,63.0,1752.0,441600.0,25.0,25.0,48439.35,3.95,11958.0,1253.54,49736.0
2019-07-15,1728.0,675.0,686.0,542.0,518.0,537.0,399.0,275.0,267.0,73.0,259.0,176.0,268.0,342.0,195.0,224.0,261.0,170.0,159.0,200.0,136.0,151.0,150.0,156.0,144.0,200.0,83.0,153.0,63.0,44.0,65.0,168.0,53.0,67.0,0.0,31.0,21.0,42.0,0.0,57.0,0.0,44.0,31.0,33.0,24.0,46.0,10.0,0.0,1.0,31.0,3.0,27.0,19.0,14.0,0.0,13.0,0.0,14.0,0.0,1.0,43.0,0.0,0.0,0.0,54.0,2208.0,526800.0,31.0,26.0,48448.89,12.42,14980.0,961.03,49789.0
2019-07-22,2027.0,792.0,821.0,684.0,902.0,565.0,479.0,426.0,249.0,164.0,353.0,231.0,288.0,534.0,239.0,226.0,290.0,248.0,242.0,260.0,238.0,178.0,162.0,184.0,159.0,172.0,109.0,148.0,73.0,52.0,90.0,148.0,0.0,62.0,0.0,41.0,40.0,29.0,0.0,59.0,0.0,31.0,40.0,35.0,36.0,8.0,23.0,14.0,6.0,37.0,0.0,26.0,18.0,22.0,0.0,14.0,0.0,16.0,0.0,6.0,38.0,0.0,11.0,1.0,54.0,2352.0,597600.0,29.0,28.0,48900.35,18.5,12082.0,834.66,37085.0
2019-07-29,2284.0,937.0,1125.0,954.0,852.0,684.0,497.0,391.0,276.0,234.0,371.0,214.0,370.0,424.0,219.0,256.0,305.0,207.0,204.0,239.0,195.0,205.0,200.0,243.0,216.0,143.0,131.0,171.0,90.0,59.0,92.0,118.0,0.0,34.0,0.0,47.0,53.0,34.0,5.0,18.0,0.0,32.0,36.0,41.0,30.0,42.0,34.0,10.0,0.0,52.0,8.0,28.0,31.0,18.0,0.0,16.0,0.0,16.0,0.0,5.0,16.0,0.0,27.0,0.0,63.0,2400.0,616800.0,30.0,26.0,49872.39,2.5300000000000002,5584.0,1000.25,21213.0
2019-08-05,2043.0,878.0,960.0,824.0,804.0,669.0,549.0,493.0,403.0,216.0,318.0,246.0,369.0,512.0,245.0,208.0,310.0,207.0,281.0,207.0,235.0,216.0,163.0,226.0,201.0,127.0,110.0,178.0,102.0,47.0,105.0,183.0,0.0,72.0,0.0,24.0,48.0,32.0,2.0,26.0,0.0,45.0,42.0,46.0,36.0,61.0,37.0,0.0,0.0,44.0,3.0,32.0,28.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,106.0,0.0,31.0,0.0,63.0,2568.0,624000.0,31.0,29.0,49061.24,12.22,9203.0,637.88,30578.0
2019-08-12,1848.0,933.0,803.0,649.0,806.0,539.0,508.0,423.0,395.0,247.0,342.0,240.0,370.0,587.0,220.0,204.0,294.0,217.0,239.0,251.0,188.0,163.0,175.0,189.0,192.0,151.0,113.0,164.0,52.0,51.0,99.0,196.0,1.0,68.0,0.0,0.0,38.0,33.0,0.0,20.0,0.0,81.0,40.0,41.0,34.0,96.0,26.0,0.0,0.0,37.0,14.0,37.0,29.0,22.0,0.0,16.0,0.0,0.0,0.0,0.0,156.0,0.0,38.0,0.0,63.0,1920.0,590400.0,28.0,25.0,49039.6,12.540000000000001,9159.0,1184.15,37244.0
2019-08-19,1671.0,772.0,773.0,676.0,812.0,575.0,564.0,386.0,443.0,220.0,341.0,241.0,267.0,499.0,192.0,150.0,244.0,200.0,257.0,271.0,207.0,174.0,191.0,244.0,187.0,156.0,128.0,171.0,70.0,24.0,112.0,153.0,2.0,147.0,0.0,0.0,13.0,35.0,0.0,29.0,1.0,62.0,42.0,46.0,41.0,244.0,16.0,0.0,0.0,32.0,29.0,16.0,14.0,17.0,0.0,16.0,0.0,12.0,0.0,0.0,162.0,0.0,26.0,0.0,63.0,864.0,598800.0,27.0,29.0,48702.74,47.99,11862.0,1078.28,38621.0
2019-08-26,1568.0,734.0,649.0,597.0,725.0,576.0,454.0,362.0,293.0,198.0,289.0,204.0,281.0,435.0,201.0,150.0,313.0,190.0,174.0,213.0,177.0,144.0,97.0,172.0,128.0,171.0,114.0,132.0,57.0,29.0,98.0,96.0,0.0,105.0,48.0,0.0,34.0,41.0,0.0,0.0,0.0,42.0,30.0,36.0,33.0,91.0,28.0,0.0,0.0,39.0,0.0,29.0,21.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,42.0,0.0,24.0,0.0,63.0,504.0,612000.0,27.0,27.0,49105.6,1.36,5531.0,728.13,26451.0
2019-09-02,923.0,533.0,496.0,449.0,458.0,410.0,393.0,317.0,356.0,195.0,237.0,146.0,266.0,300.0,156.0,142.0,198.0,148.0,176.0,144.0,123.0,182.0,79.0,143.0,72.0,137.0,62.0,145.0,45.0,41.0,89.0,72.0,0.0,53.0,0.0,0.0,47.0,28.0,0.0,0.0,1.0,91.0,29.0,29.0,29.0,112.0,46.0,0.0,0.0,20.0,0.0,26.0,13.0,10.0,0.0,13.0,15.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,63.0,360.0,572400.0,24.0,25.0,49291.53,9.1,9042.0,749.12,36514.0
2019-09-09,831.0,453.0,484.0,304.0,264.0,304.0,400.0,270.0,422.0,116.0,245.0,152.0,178.0,237.0,142.0,128.0,124.0,185.0,178.0,104.0,109.0,192.0,110.0,103.0,117.0,80.0,115.0,61.0,70.0,22.0,66.0,78.0,3.0,45.0,13.0,0.0,19.0,47.0,1.0,9.0,0.0,32.0,29.0,34.0,21.0,41.0,21.0,0.0,0.0,24.0,0.0,18.0,8.0,11.0,0.0,9.0,14.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,63.0,336.0,492000.0,22.0,20.0,48388.22,36.43,10506.0,1117.92,38820.0
2019-09-16,937.0,485.0,404.0,313.0,226.0,265.0,367.0,188.0,349.0,150.0,239.0,88.0,169.0,195.0,77.0,134.0,117.0,187.0,176.0,79.0,69.0,150.0,78.0,86.0,74.0,83.0,191.0,86.0,35.0,21.0,57.0,85.0,30.0,80.0,57.0,12.0,47.0,50.0,0.0,0.0,0.0,54.0,33.0,36.0,18.0,44.0,15.0,0.0,0.0,28.0,0.0,12.0,12.0,10.0,0.0,6.0,0.0,0.0,0.0,9.0,57.0,0.0,4.0,0.0,63.0,24.0,360000.0,21.0,20.0,48489.03,10.01,10419.0,1088.42,45145.0
2019-09-23,980.0,412.0,369.0,213.0,246.0,257.0,310.0,199.0,343.0,104.0,269.0,91.0,187.0,200.0,74.0,78.0,105.0,179.0,190.0,100.0,84.0,133.0,96.0,83.0,93.0,44.0,173.0,79.0,52.0,41.0,53.0,69.0,10.0,96.0,34.0,37.0,27.0,44.0,0.0,8.0,0.0,44.0,36.0,37.0,22.0,27.0,28.0,0.0,0.0,25.0,19.0,16.0,13.0,13.0,0.0,5.0,0.0,10.0,15.0,2.0,14.0,0.0,0.0,0.0,63.0,0.0,364800.0,17.0,19.0,48337.1,5.08,9014.0,1035.39,41278.0
2019-09-30,814.0,434.0,270.0,193.0,174.0,239.0,363.0,155.0,326.0,107.0,181.0,68.0,152.0,167.0,70.0,120.0,96.0,162.0,150.0,75.0,65.0,113.0,66.0,85.0,71.0,58.0,128.0,62.0,42.0,27.0,50.0,64.0,2.0,97.0,43.0,40.0,20.0,24.0,0.0,10.0,0.0,53.0,26.0,26.0,24.0,25.0,15.0,0.0,3.0,25.0,18.0,16.0,11.0,10.0,0.0,8.0,18.0,8.0,9.0,0.0,12.0,0.0,0.0,0.0,63.0,48.0,369600.0,21.0,20.0,48410.73,67.97,13452.0,1200.87,34451.0
2019-10-07,1303.0,548.0,454.0,304.0,300.0,296.0,423.0,161.0,375.0,94.0,245.0,74.0,169.0,150.0,78.0,140.0,105.0,148.0,132.0,94.0,92.0,107.0,95.0,74.0,96.0,94.0,125.0,86.0,46.0,11.0,55.0,98.0,7.0,29.0,29.0,30.0,40.0,27.0,0.0,11.0,0.0,53.0,32.0,27.0,23.0,69.0,15.0,0.0,0.0,30.0,12.0,17.0,10.0,10.0,0.0,4.0,33.0,18.0,31.0,0.0,0.0,9.0,4.0,0.0,54.0,1152.0,429600.0,23.0,21.0,47648.59,34.37,12234.0,1076.35,26420.0
2019-10-14,1465.0,635.0,661.0,466.0,521.0,481.0,380.0,260.0,429.0,139.0,354.0,132.0,243.0,181.0,135.0,130.0,137.0,302.0,201.0,97.0,139.0,189.0,120.0,130.0,123.0,151.0,202.0,103.0,69.0,36.0,79.0,124.0,3.0,33.0,38.0,22.0,26.0,51.0,0.0,10.0,0.0,60.0,37.0,36.0,34.0,66.0,29.0,0.0,2.0,43.0,8.0,26.0,19.0,17.0,0.0,12.0,68.0,48.0,36.0,1.0,74.0,0.0,0.0,0.0,63.0,1824.0,432000.0,25.0,24.0,48042.49,50.57,14685.0,1384.98,36199.0
2019-10-21,1602.0,671.0,547.0,409.0,472.0,492.0,427.0,308.0,436.0,166.0,368.0,165.0,201.0,185.0,154.0,155.0,189.0,232.0,207.0,154.0,138.0,199.0,98.0,118.0,115.0,146.0,164.0,93.0,68.0,27.0,87.0,22.0,0.0,82.0,30.0,27.0,25.0,41.0,0.0,38.0,0.0,50.0,34.0,35.0,31.0,149.0,26.0,0.0,0.0,33.0,19.0,29.0,18.0,16.0,0.0,13.0,36.0,62.0,52.0,6.0,0.0,1.0,0.0,0.0,63.0,1152.0,204000.0,22.0,23.0,48036.45,30.810000000000002,14257.0,968.44,31055.0
2019-10-28,943.0,435.0,312.0,221.0,251.0,290.0,282.0,228.0,337.0,128.0,251.0,102.0,149.0,174.0,10.0,146.0,112.0,195.0,123.0,68.0,68.0,92.0,66.0,73.0,63.0,69.0,98.0,69.0,69.0,43.0,82.0,25.0,0.0,58.0,60.0,12.0,31.0,35.0,0.0,5.0,0.0,24.0,31.0,31.0,20.0,74.0,26.0,0.0,0.0,15.0,15.0,23.0,12.0,11.0,0.0,9.0,21.0,17.0,39.0,0.0,0.0,0.0,0.0,0.0,63.0,264.0,124800.0,23.0,21.0,47967.72,6.37,12542.0,1277.23,38090.0
2019-11-04,842.0,386.0,238.0,229.0,213.0,238.0,255.0,170.0,356.0,109.0,207.0,79.0,137.0,119.0,59.0,134.0,118.0,168.0,138.0,76.0,47.0,80.0,60.0,61.0,59.0,62.0,105.0,60.0,42.0,41.0,44.0,23.0,1.0,87.0,24.0,22.0,16.0,25.0,0.0,0.0,0.0,36.0,33.0,29.0,18.0,102.0,16.0,0.0,0.0,20.0,9.0,19.0,11.0,12.0,0.0,4.0,24.0,51.0,39.0,5.0,0.0,0.0,0.0,0.0,61.0,240.0,93600.0,19.0,18.0,47232.71,30.75,9143.0,885.95,25337.0
2019-11-11,411.0,208.0,137.0,109.0,53.0,88.0,218.0,102.0,145.0,68.0,85.0,42.0,63.0,59.0,52.0,40.0,40.0,76.0,66.0,51.0,14.0,36.0,17.0,17.0,17.0,53.0,63.0,39.0,30.0,8.0,44.0,0.0,0.0,43.0,18.0,9.0,18.0,14.0,0.0,1.0,0.0,26.0,18.0,16.0,14.0,34.0,8.0,0.0,0.0,15.0,0.0,10.0,11.0,3.0,0.0,6.0,18.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,50.0,168.0,72000.0,14.0,14.0,46965.92,16.17,12620.0,963.09,28741.0
